facility_id,alert_type,severity,message,created_date,status,assigned_to
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2022-09-30,Active,Manager 2
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2022-12-31,Active,Manager 2
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2023-06-30,Active,Manager 1
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2023-09-30,Active,Manager 2
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2023-12-31,Active,Manager 1
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2024-03-31,Active,Manager 1
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2024-06-30,Active,Manager 2
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2024-09-30,Active,Manager 2
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2024-12-31,Active,Manager 1
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2025-03-31,Active,Manager 1
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0065_02,Covenant Violation,Critical,Facility F0065_02 has covenant violation(s),2025-09-30,Active,Manager 2
F0065_03,Covenant Violation,Critical,Facility F0065_03 has covenant violation(s),2022-12-31,Active,Manager 2
F0065_03,Covenant Violation,Critical,Facility F0065_03 has covenant violation(s),2023-03-31,Active,Manager 1
F0065_03,Covenant Violation,Critical,Facility F0065_03 has covenant violation(s),2023-06-30,Active,Manager 2
F0065_03,Covenant Violation,Critical,Facility F0065_03 has covenant violation(s),2024-03-31,Active,Manager 2
F0065_03,Covenant Violation,Critical,Facility F0065_03 has covenant violation(s),2024-06-30,Active,Manager 2
F0065_03,Covenant Violation,Critical,Facility F0065_03 has covenant violation(s),2025-06-30,Active,Manager 1
F0065_03,Covenant Violation,Critical,Facility F0065_03 has covenant violation(s),2025-09-30,Active,Manager 1
F0066_01,Covenant Violation,Critical,Facility F0066_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0066_01,Covenant Violation,Critical,Facility F0066_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0066_01,Covenant Violation,Critical,Facility F0066_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0067_01,Covenant Violation,Critical,Facility F0067_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0067_01,Covenant Violation,Critical,Facility F0067_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0067_01,Covenant Violation,Critical,Facility F0067_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2022-03-31,Active,Manager 2
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2022-06-30,Active,Manager 1
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2022-09-30,Active,Manager 1
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0068_01,Covenant Violation,Critical,Facility F0068_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2020-12-31,Active,Manager 1
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2021-03-31,Active,Manager 1
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2021-06-30,Active,Manager 2
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2021-12-31,Active,Manager 2
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2022-06-30,Active,Manager 1
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0069_01,Covenant Violation,Critical,Facility F0069_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2020-12-31,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2021-03-31,Active,Manager 1
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2021-06-30,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2021-09-30,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2021-12-31,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2022-03-31,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2022-06-30,Active,Manager 1
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2022-09-30,Active,Manager 1
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2023-12-31,Active,Manager 1
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0070_01,Covenant Violation,Critical,Facility F0070_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2020-09-30,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2020-12-31,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2021-03-31,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2021-06-30,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2021-09-30,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2021-12-31,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2022-06-30,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2023-03-31,Active,Manager 2
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2023-09-30,Active,Manager 2
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2023-12-31,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0071_01,Covenant Violation,Critical,Facility F0071_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0072_01,Covenant Violation,Critical,Facility F0072_01 has covenant violation(s),2023-09-30,Active,Manager 2
F0072_01,Covenant Violation,Critical,Facility F0072_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0072_01,Covenant Violation,Critical,Facility F0072_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0072_01,Covenant Violation,Critical,Facility F0072_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0072_01,Covenant Violation,Critical,Facility F0072_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0072_01,Covenant Violation,Critical,Facility F0072_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0072_01,Covenant Violation,Critical,Facility F0072_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0072_01,Covenant Violation,Critical,Facility F0072_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0072_02,Covenant Violation,Critical,Facility F0072_02 has covenant violation(s),2023-09-30,Active,Manager 1
F0072_02,Covenant Violation,Critical,Facility F0072_02 has covenant violation(s),2023-12-31,Active,Manager 2
F0072_02,Covenant Violation,Critical,Facility F0072_02 has covenant violation(s),2024-03-31,Active,Manager 1
F0072_02,Covenant Violation,Critical,Facility F0072_02 has covenant violation(s),2024-06-30,Active,Manager 2
F0072_02,Covenant Violation,Critical,Facility F0072_02 has covenant violation(s),2024-09-30,Active,Manager 2
F0072_02,Covenant Violation,Critical,Facility F0072_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0072_02,Covenant Violation,Critical,Facility F0072_02 has covenant violation(s),2025-03-31,Active,Manager 1
F0072_02,Covenant Violation,Critical,Facility F0072_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0072_02,Covenant Violation,Critical,Facility F0072_02 has covenant violation(s),2025-09-30,Active,Manager 1
F0072_03,Covenant Violation,Critical,Facility F0072_03 has covenant violation(s),2024-06-30,Active,Manager 2
F0072_03,Covenant Violation,Critical,Facility F0072_03 has covenant violation(s),2024-09-30,Active,Manager 1
F0072_03,Covenant Violation,Critical,Facility F0072_03 has covenant violation(s),2024-12-31,Active,Manager 2
F0072_03,Covenant Violation,Critical,Facility F0072_03 has covenant violation(s),2025-06-30,Active,Manager 2
F0072_03,Covenant Violation,Critical,Facility F0072_03 has covenant violation(s),2025-09-30,Active,Manager 2
F0073_01,Covenant Violation,Critical,Facility F0073_01 has covenant violation(s),2023-12-31,Active,Manager 1
F0073_01,Covenant Violation,Critical,Facility F0073_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0073_01,Covenant Violation,Critical,Facility F0073_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0073_01,Covenant Violation,Critical,Facility F0073_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0073_01,Covenant Violation,Critical,Facility F0073_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0073_01,Covenant Violation,Critical,Facility F0073_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0073_01,Covenant Violation,Critical,Facility F0073_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0073_01,Covenant Violation,Critical,Facility F0073_01 has covenant violation(s),2025-09-30,Active,Manager 2
F0073_02,Covenant Violation,Critical,Facility F0073_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0073_03,Covenant Violation,Critical,Facility F0073_03 has covenant violation(s),2024-03-31,Active,Manager 2
F0073_03,Covenant Violation,Critical,Facility F0073_03 has covenant violation(s),2024-06-30,Active,Manager 2
F0073_03,Covenant Violation,Critical,Facility F0073_03 has covenant violation(s),2025-03-31,Active,Manager 1
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2021-03-31,Active,Manager 2
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2021-06-30,Active,Manager 2
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2021-09-30,Active,Manager 2
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2021-12-31,Active,Manager 2
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2022-06-30,Active,Manager 2
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2022-09-30,Active,Manager 1
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2023-03-31,Active,Manager 2
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0074_01,Covenant Violation,Critical,Facility F0074_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2022-06-30,Active,Manager 2
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2023-12-31,Active,Manager 1
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0075_01,Covenant Violation,Critical,Facility F0075_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0075_02,Covenant Violation,Critical,Facility F0075_02 has covenant violation(s),2023-12-31,Active,Manager 2
F0075_02,Covenant Violation,Critical,Facility F0075_02 has covenant violation(s),2024-03-31,Active,Manager 1
F0075_02,Covenant Violation,Critical,Facility F0075_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0075_02,Covenant Violation,Critical,Facility F0075_02 has covenant violation(s),2024-09-30,Active,Manager 1
F0075_02,Covenant Violation,Critical,Facility F0075_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0075_02,Covenant Violation,Critical,Facility F0075_02 has covenant violation(s),2025-03-31,Active,Manager 2
F0075_02,Covenant Violation,Critical,Facility F0075_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0075_02,Covenant Violation,Critical,Facility F0075_02 has covenant violation(s),2025-09-30,Active,Manager 1
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2020-09-30,Active,Manager 1
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2020-12-31,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2021-03-31,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2021-06-30,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2021-09-30,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2021-12-31,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2022-06-30,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2022-09-30,Active,Manager 1
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2023-09-30,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0076_01,Covenant Violation,Critical,Facility F0076_01 has covenant violation(s),2025-09-30,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2021-03-31,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2021-06-30,Active,Manager 1
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2021-09-30,Active,Manager 1
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2021-12-31,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2022-03-31,Active,Manager 1
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2022-06-30,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2022-09-30,Active,Manager 1
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2022-12-31,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2023-06-30,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2023-09-30,Active,Manager 1
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2023-12-31,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2024-03-31,Active,Manager 1
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2024-09-30,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2025-03-31,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2025-06-30,Active,Manager 2
F0076_02,Covenant Violation,Critical,Facility F0076_02 has covenant violation(s),2025-09-30,Active,Manager 1
F0077_01,Covenant Violation,Critical,Facility F0077_01 has covenant violation(s),2022-06-30,Active,Manager 1
F0077_01,Covenant Violation,Critical,Facility F0077_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0077_01,Covenant Violation,Critical,Facility F0077_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0077_01,Covenant Violation,Critical,Facility F0077_01 has covenant violation(s),2023-03-31,Active,Manager 2
F0077_01,Covenant Violation,Critical,Facility F0077_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0077_01,Covenant Violation,Critical,Facility F0077_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0077_01,Covenant Violation,Critical,Facility F0077_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0077_01,Covenant Violation,Critical,Facility F0077_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2021-06-30,Active,Manager 2
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2021-09-30,Active,Manager 1
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2021-12-31,Active,Manager 1
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2022-03-31,Active,Manager 1
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2022-06-30,Active,Manager 2
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2022-09-30,Active,Manager 1
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2022-12-31,Active,Manager 1
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2023-06-30,Active,Manager 1
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2023-09-30,Active,Manager 2
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2023-12-31,Active,Manager 1
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2024-03-31,Active,Manager 2
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2024-09-30,Active,Manager 1
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2025-03-31,Active,Manager 2
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2025-06-30,Active,Manager 2
F0077_02,Covenant Violation,Critical,Facility F0077_02 has covenant violation(s),2025-09-30,Active,Manager 1
F0077_03,Covenant Violation,Critical,Facility F0077_03 has covenant violation(s),2022-12-31,Active,Manager 2
F0077_03,Covenant Violation,Critical,Facility F0077_03 has covenant violation(s),2023-03-31,Active,Manager 1
F0077_03,Covenant Violation,Critical,Facility F0077_03 has covenant violation(s),2025-09-30,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2020-12-31,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2021-03-31,Active,Manager 2
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2021-06-30,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2021-09-30,Active,Manager 2
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2021-12-31,Active,Manager 2
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2022-06-30,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2022-09-30,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2023-09-30,Active,Manager 2
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0078_01,Covenant Violation,Critical,Facility F0078_01 has covenant violation(s),2025-09-30,Active,Manager 2
F0078_02,Covenant Violation,Critical,Facility F0078_02 has covenant violation(s),2021-03-31,Active,Manager 1
F0078_02,Covenant Violation,Critical,Facility F0078_02 has covenant violation(s),2021-06-30,Active,Manager 2
F0078_02,Covenant Violation,Critical,Facility F0078_02 has covenant violation(s),2023-09-30,Active,Manager 1
F0079_01,Covenant Violation,Critical,Facility F0079_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0079_03,Covenant Violation,Critical,Facility F0079_03 has covenant violation(s),2024-06-30,Active,Manager 2
F0079_03,Covenant Violation,Critical,Facility F0079_03 has covenant violation(s),2024-09-30,Active,Manager 1
F0080_03,Covenant Violation,Critical,Facility F0080_03 has covenant violation(s),2022-06-30,Active,Manager 1
F0080_03,Covenant Violation,Critical,Facility F0080_03 has covenant violation(s),2024-03-31,Active,Manager 1
F0080_03,Covenant Violation,Critical,Facility F0080_03 has covenant violation(s),2024-09-30,Active,Manager 1
F0080_03,Covenant Violation,Critical,Facility F0080_03 has covenant violation(s),2025-03-31,Active,Manager 2
F0081_02,Covenant Violation,Critical,Facility F0081_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0081_02,Covenant Violation,Critical,Facility F0081_02 has covenant violation(s),2024-09-30,Active,Manager 2
F0081_02,Covenant Violation,Critical,Facility F0081_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0081_02,Covenant Violation,Critical,Facility F0081_02 has covenant violation(s),2025-03-31,Active,Manager 2
F0081_02,Covenant Violation,Critical,Facility F0081_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0081_02,Covenant Violation,Critical,Facility F0081_02 has covenant violation(s),2025-09-30,Active,Manager 2
